ct_index,leaf_sha256,slot_hex,value_hex,leaf_input_bytes,leaf_input_base64
137,f67839ff965483b6291d646f16c1200f1157749aec3d24aa9d4a8490b8e04aa7,f67839ff965483b6291d646f16c1200f,f67839ff965483b6291d646f16c1200f1157749aec3d24aa9d4a8490b8e04aa7,780,AAAAAAGQSc7VsAAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYboE/ylDwwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjI0MTAzMzMwWhcNMjYwODAzMTg1ODAzWjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE5MjI1MjEwMjc4OTcyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwLLOjN9StZC96Q8vS08avlk1/EwWtehTp5e6Pe3u9uaskp5j5wYISdinVuPLOB/tZq2WFhp6EDdiEsqy1nZjj3APCCABxkCJ9j/mifPlJcdr/37EoP9rwMBJzBcazpFPVOW1ljUqhzWnUcrC4jfgwqXdNuEsSEtHVDhvcBdUg/ed9rJLeTsKaGIZ4ZyNALb/jls/0bD6YsOmu1oG98gnV1gdMUtMQjh+ZwcnItAyL6kqQ3k5b0Cjt1WMG6SOc6jq58k3yG2WLBJfQlHxEFpFQDS/0JzMp4LuYkW3tlZ8w76jyHazVfUF2iLi/pXeO8DPucFKsvI8mtgE8StN4UZieQIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBSHRAm/BnUF93omHxkmwqBgxAy6SwAA
138,5f8761583d96abb429759476ab64e25812d91379033ce6ae0e6423a0c7d540d6,5f8761583d96abb429759476ab64e258,5f8761583d96abb429759476ab64e25812d91379033ce6ae0e6423a0c7d540d6,1284,AAAAAAGQSi2A5QAAAATzMIIE7zCCAtegAwIBAgIHBhuhwb8iBTANBgkqhkiG9w0BAQsFADB/MQswCQYDVQQGEwJHQjEPMA0GA1UECAwGTG9uZG9uMRcwFQYDVQQKDA5Hb29nbGUgVUsgTHRkLjEhMB8GA1UECwwYQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MSMwIQYDVQQDDBpNZXJnZSBEZWxheSBJbnRlcm1lZGlhdGUgMTAeFw0yNDA2MjQxMjE2NTRaFw0yNjEwMTcxNzI0MDJaMGMxCzAJBgNVBAYTAkdCMQ8wDQYDVQQHDAZMb25kb24xKDAmBgNVBAoMH0dvb2dsZSBDZXJ0aWZpY2F0ZSBUcmFuc3BhcmVuY3kxGTAXBgNVBAUTEDE3MTkyMzE0MTQ0NzczMTcwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCnf6urv2sbYRj3gGNQPdmLSflij9xWU1dwFfkJ7gyaz7MAWtfmE1BUCQaWvNk26iuxsc5b+gj6sCErz4c1f7K+SMyRv0FsyuAhAyp7900oF9/J68TnnMPzvVFkx+baalJvA3n/XJ6y6To5zkA2Tg9xrGmQDs6qvL0j7YmqrMIrAimpRz8zPakZZ4fhcZ24Kul4m2qN1X8GG0KSQoE0ZxoYXvOkTuS9m3nJl6lNCQwBLceHBK+Kwxj1bXObAuRjP9a2QkflfBZQacRNiHoqPLNk/3fAhmKGZPwzuLSyTX36//pDqIniXUiPW8bhH0Qa2sixk1fpkgJmw5J0GlxZ2lX/AgMBAAGjgYswgYgwEwYDVR0lBAwwCgYIKwYBBQUHAwEwIwYDVR0RBBwwGoIYZmxvd2Vycy10by10aGUtd29ybGQuY29tMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAU6TwE4YAvwoQTLSZwnvL9Gs+q/sYwHQYDVR0OBBYEFNfkal3U2HxlOBC8PgyHIZuvGbbyMA0GCSqGSIb3DQEBCwUAA4ICAQBoBOzMnSJ5ZNhYYlTDXZLpPrxwxmNdhdX67i1EM4PzsGCOAw6XMrPqliyeo9p/FywuG9qa+gBZAV/RP2hD9euMAz7oTjWMYZjQLtYi1XK4578xffj1i97gntzGx5oLkKrYRjipvIhjrgPCGUGEKheCXNTgv//OAWQe2NwISopKsm7QCBqepzg3bVUC34oE5ISOt71WV/Kguc4e6RN6gMggTdCH7NsrD/VZQrkfLeTBIgR9O8Je8gQ3/pV4JuxSVNgry2iKJA5Cr3k2iujl7LjLLDWwzTo01oREgzKLrvfs4JgCTBUT0ajXZdH4Jo21uc1yxznSwErOlZExJlcQbAUYywqTN+Tay9n2FTXn0ScZMtCYmHXzgvku+6Hq8j2wk2ep4CUcRib2Psi6T6oriEOnrAdU+VXe6bmO0Q0H49ztEAAgOBafrOHtdbAsFVeesQtkyT0IdMHTcQh/22tFhUW+pmZLMJ8pFQ0ZdJLgtowNjbznN1hlcskIN47vosv+Vam1nOmmJKnu+Foc0p3pCMkZ7iOJ80idsIZh7qJxEob1iYR9mUB0b64DPdC39LYcHJGIW2rmyIKMXNo2fHcWOFVgWVuq6187bfRlXZ5N/cd1BoIGbO27Lwx229W1237tW9dmRfWge1S0RZJ8hGZuK8OthGKZ+ELSjW2YKNYajv9WEQAA
139,ca4f7f45f7e3688f294fab20d148b6b99d5cdde1a004d8bff034b9211bd26466,ca4f7f45f7e3688f294fab20d148b6b9,ca4f7f45f7e3688f294fab20d148b6b99d5cdde1a004d8bff034b9211bd26466,780,AAAAAAGQSptLMQAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYbo26dZbowDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjI0MTQxNjQ5WhcNMjYxMDA1MjM1MTAyWjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE5MjM4NjA5NjkyMDkwMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAxl8VItY/GSOyrIOfhnITz1RMNGumtYqGejmLX7Q8BsSFKBOT9XHcxXwuhhYKA3WaUZkmKgb5leIMzlwfOKWSuscqg1o2rarVwyBQFg0BxuMXV6TX52oaVaR27cXR5X8QSnBKZl/xvwD27usSh5ywWefKIxegqjkPoiofAHkk7jUtGsb1i/1T3BXJJB6E7OF5YMQ1Uu+J3cvogX9g3XpoeAqa1rLoS7Bgk3jCD+lrM016N06fEdhvfQOOpVfowV2pxkhA3nPmM76d3Td/7KtoWUWJZQorKOZUUjP2j6f5xAHATrkg/tK9Axn8TbrGk9Y4xnvghGyTVmaCiPXnxhoFIQIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBQDHuXychTHI/7I+Rb4vVCY9fc4NwAA
140,b629dd5fec6a2886a51714ce9f924041954c2a546486cd6f09a6a8cb00f34e18,b629dd5fec6a2886a51714ce9f924041,b629dd5fec6a2886a51714ce9f924041954c2a546486cd6f09a6a8cb00f34e18,780,AAAAAAGQSwkqbwAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYbpRvNYmcwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjI0MTYxNjUwWhcNMjYwODA2MjIzODEyWjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE5MjQ1ODEwMjYyNjMxMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAxxmiqODYDAxOO6RiRXfPikQA6E/mBlHJmZYYXd52tVhcAgtTAlyO6TY9nNgHhMc7GyLeCHtC9/zZbnYRSrSLDFw9U5w56kBKQuqaCgYevQj5bCOql2nfY4ED8q2bR9XMRNgG0nnsHvtZvV6Y9cMcIw3opZuSRiyERYGwZOZu9LENH05pJyr2o4QSPlpHOjCth9dCGbheL0kIePr4wqRoWVd+XpcxrtIRYnkJ0QEnbAiusIYl/qy5xgohR/Exlh2Vkbamj9XytHxh2FSnwltLXmHNa+4zE5jI/684JT42QkmN6EyCRGt7eqEOetf2ZZ8JAOspVxnnMuNYMXEoEZ2VKwIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBR0CJbxUnKGafQ/cmX+yPBW2s7Y6wAA
141,9f5b83ab8117d63442eeaf6c324c94987b9df89cc87207bf7ff3bb45a136b637,9f5b83ab8117d63442eeaf6c324c9498,9f5b83ab8117d63442eeaf6c324c94987b9df89cc87207bf7ff3bb45a136b637,780,AAAAAAGQS3cJLQAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYbpsj4sQwwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjI0MTgxNjUwWhcNMjYwOTI1MjAxMDM2WjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE5MjUzMDEwNTI2NDc2MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAxUrvKwduGAGxLWCBiq4O9YZLg025aORnW0Bd6EVprqcwVvGlbwo8EHueFxONhXwnAveL/kBQr1fOfWuwKN1e/Uz7/ouJS9m8D791hX8N+mFManA0ikb9urneORy7Rs6n0fYGH9cTKS2DwW/xtsF8im5rNpcdV7u1WapcTWHnpjUydBYeGNVBtYIOzlMMrRaz33WPU8uE7l17OdkVHRPpI8sVnDg6/pA6KQE9K73m1PLoJtVmpmVJtda60bKs8z2/0lHx7WNnEQTKvKPD0ZGmpdn+m2hL36Fd41jN2Xbyk94EtJbAyBrNeT2BQ35avdtfVBF/HXjFw0hmpxxWaNn+2wIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBTem47Dm+XWoBiggt8rLk1c5/cTowAA
142,3618e6a017e896dba02c7a51c600f34105233d4cd005f88641898340f1da9abb,3618e6a017e896dba02c7a51c600f341,3618e6a017e896dba02c7a51c600f34105233d4cd005f88641898340f1da9abb,780,AAAAAAGQS+Tn7AAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYbqHYoJm8wDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjI0MjAxNjUxWhcNMjYxMjMwMTAxNDM1WjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE5MjYwMjExMDYyMzgzMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwJKVQH9NaptWnVHnDajgugOq4aUtIjXC4VOtXG/Ah0E4k2ecDL+XTsqZh7s7g3S3iO4Vd/KGK3QKZlHfdA5AbbXdOVLHQi8a1mxwTjp8pxsoEdAtOnjBVHNx12gyPQ36u7YkMkOlZdWG7lYFXMJIl2wofRIE8eDvtaJ3jZETb8/TkZ5fp2fcH0Qc12iV/j5mQnwAshN4SkrPWfRVJJGX/UzekRPqUaOttaj20e68NOXK3TknkkAt+dvgJ5GLwlgp8J9x4uokBeiZfOhayzwhisaKqVt0ytKURHmLMMJJgoi2x8gwSzltJcviHZjo5gUCNSOBHZWM3ignuZ4P5ERBWwIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBTQDayiE1KEtnS44gTI6DmnbrDkRgAA
143,3d796e061c8e44773e7d415ff31e75e909ac9981d2a084a23dc8c89b57da6c8f,3d796e061c8e44773e7d415ff31e75e9,3d796e061c8e44773e7d415ff31e75e909ac9981d2a084a23dc8c89b57da6c8f,780,AAAAAAGQTFLHAgAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYbqiNZGI4wDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjI0MjIxNjUxWhcNMjYwODI2MDMxNjAwWjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE5MjY3NDExNjk1NzU4MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAivjMUPSqdX3L7bYrA8PDdGwUei6Eh/JxcywW9nVqUzP38aicTepuxmWVDcm6oDCwAvVGAQCyabwubnra0/Dt3Sb9zkhroCEBkbQ46Ut+XYsTo3yyj3VtKeTfn45SPczo6Sp+u+f0Fca5BlM07jfYu6H9cHSpd8ufPGx3/meK+zbS+hBJopfbZH7HWMjg6Als5YQ0gL45ZQPyPhaw1wTBR8nbMwLPvBEcPjWoJQngEAb9juvyA/zfTtj87Vp0ZpEl0lEp4lyU36ddkcY6v2MktNCvg0hO4AR8gslvirkYF7tdg7VRbyfAxzQaAJrAzr9PKR6dr00oCxLJZteuMA2ymwIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBR1p8vF528TYPBNcQAeED3kfH22aQAA
144,acef0fa977c1b0083a2c14813ad5b8cfa138ec49ca73fe9b59fe0070e89f8ce4,acef0fa977c1b0083a2c14813ad5b8cf,acef0fa977c1b0083a2c14813ad5b8cfa138ec49ca73fe9b59fe0070e89f8ce4,1284,AAAAAAGQTMCmOwAAAATzMIIE7zCCAtegAwIBAgIHBhur0Ig9kzANBgkqhkiG9w0BAQsFADB/MQswCQYDVQQGEwJHQjEPMA0GA1UECAwGTG9uZG9uMRcwFQYDVQQKDA5Hb29nbGUgVUsgTHRkLjEhMB8GA1UECwwYQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MSMwIQYDVQQDDBpNZXJnZSBEZWxheSBJbnRlcm1lZGlhdGUgMTAeFw0yNDA2MjUwMDE2NTJaFw0yNjEyMjcxMjUyNDNaMGMxCzAJBgNVBAYTAkdCMQ8wDQYDVQQHDAZMb25kb24xKDAmBgNVBAoMH0dvb2dsZSBDZXJ0aWZpY2F0ZSBUcmFuc3BhcmVuY3kxGTAXBgNVBAUTEDE3MTkyNzQ2MTIyMTEwOTEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDEMXPu4NJHy8Z163HDBs33wnfCHIYPPLC2NwankbXZDBn/VkGl5rq2gwl448wvUprnCryGgxoqHM6oYkQMGAEs6Z4ahn3+XAr/jl+yzOl2f6HsPwGoOBgXnhhfuSHDRnctK+korUIf1YtIiWVKwobw1j73SRigYFBtzrMFhTj0J7ZSd3zuVLgL+c8oFTHztJP+zsSMk7iSdDh31xTaCAG2TO73at49KRfs5u+5lRxdKG+lR3cJS2mfWF7pLnvpGrR7JoqWPhZJPhRSswKiton4KA7/oSX42pMzfr8CJ5BIPsFaoXBtYsy+VPxsgiE6qTE5vB1xzD9jBIHhdTGeJk07AgMBAAGjgYswgYgwEwYDVR0lBAwwCgYIKwYBBQUHAwEwIwYDVR0RBBwwGoIYZmxvd2Vycy10by10aGUtd29ybGQuY29tMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAU6TwE4YAvwoQTLSZwnvL9Gs+q/sYwHQYDVR0OBBYEFLJ+xfL6t298WvlqY+yBe3QEu4+BMA0GCSqGSIb3DQEBCwUAA4ICAQC0SyR9n1b6aNCJRbaNw3aUcK6GjADh52x2MmP4MeL44Glp8pW8aLVrGwnxkWTcBrlHg9nI1ADaHHhnikVw9mAPfoF5eYJ7cP4eWUDqB5hNPAFz9Xc88RbalaGIQ69zHIVvvN0rWMPRqfENKdgi5SKDMHMYGOmbq3T4MMLpe9/Uhg2aXSa1SwFejLVnYXISPMlXPzYDuy/voL9lskoS2o1LsNpApkvY9gNvcqm98srklvWd2C8NPC6mXn61aH102fJUBY1Mk4k1dHBl+/qHC524Jx3RQXO+7atu4wdMt0fSzQfclnMQN6uUuTV4RqF5HledRNFB1W+UnYfVuoayX/Apn3xibwqCwZzNiDJ6zHpI43GLAeja2gVj1Blq3Ke35o2tZ4buAid/9abjNSmbYfrVjqJAsMH0gQSLgVFEy0JvOmdoXaWjq9PcWQv7hZK/UOkFP885PNK2rDkoHKLK26yK84po/3hh2wS9PS77FO0CDn2MZuXzjNmHHMZcXy/JVQdgja04ZPlUHBhTBzapXpaHtw6yaEXV9z/G3+11EfGkBpe+tiJwoOVkiPRrXe6ApLedq9jXidPoQNQhqeqq/dU1ozuDgnJiyOoNBH/BZpeX6AGgj6E2tFTd/OM6ATK12KY/83JfdiU/Dhl2nB+zbPr5BugBmYONu8xla7nzG7P+ZgAA
145,4d903ede2b072e445da70152d0fb8abb91e01f5599767c29f1b0bfca995a38b8,4d903ede2b072e445da70152d0fb8abb,4d903ede2b072e445da70152d0fb8abb91e01f5599767c29f1b0bfca995a38b8,1284,AAAAAAGQTS6E5QAAAATzMIIE7zCCAtegAwIBAgIHBhutfbVJ2jANBgkqhkiG9w0BAQsFADB/MQswCQYDVQQGEwJHQjEPMA0GA1UECAwGTG9uZG9uMRcwFQYDVQQKDA5Hb29nbGUgVUsgTHRkLjEhMB8GA1UECwwYQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MSMwIQYDVQQDDBpNZXJnZSBEZWxheSBJbnRlcm1lZGlhdGUgMTAeFw0yNDA2MjUwMjE2NTJaFw0yNjA5MjMwMDUyNTJaMGMxCzAJBgNVBAYTAkdCMQ8wDQYDVQQHDAZMb25kb24xKDAmBgNVBAoMH0dvb2dsZSBDZXJ0aWZpY2F0ZSBUcmFuc3BhcmVuY3kxGTAXBgNVBAUTEDE3MTkyODE4MTI1ODkwMTgwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDGxt2TDRHjjnMd44WbphirWvvn/ha5SMpVRn6hUFk2whqBshdF67xmgkLvXg9dUGXBmum6Sg2zQ2knqgjkCjLLo/4HMtHRtJFSSVKdvG3Td8lMWvR9otrQ/C6MX2FgaK6buLHIPa6oz94JyqqwhUsHGY7emToGqRWsS137Sq5QwH3L6SAQA0XUsqIGJVZPjJdiefRNAn1C4iskGutAUbu/BpK89MZwYWerWjEq/iX5APzVcY76t5zsHuP/nfGlMqqX5QoNAGB54dFitCpATZuJZuuosjAduvVyWpXuLaex2en6fxKlR4zN+ggYYwmxGGfQfIjJ3z2aAw6ftvf+yHjJAgMBAAGjgYswgYgwEwYDVR0lBAwwCgYIKwYBBQUHAwEwIwYDVR0RBBwwGoIYZmxvd2Vycy10by10aGUtd29ybGQuY29tMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAU6TwE4YAvwoQTLSZwnvL9Gs+q/sYwHQYDVR0OBBYEFK3S0XkqU/EIUJqv1UwKo32n0cVqMA0GCSqGSIb3DQEBCwUAA4ICAQB+Bty5dnr0bjvh2KFQt+l5/uE+04l9mixqgBSLjEiVvVECtuTqinXjTBDCZrAmyBZcSyWkZ5h1MfCaalcehtKKCnk2kDi4SOzIUmn8eVvtkkjsMofG8bP4PKb0mySO3x+qtKgiEWqWsi32wJqwqw2qGjqsp2zqlEBouwlanxJbNBoCqPz8oCSjLtmdn6NxJJm6H3Do/mJb/KO3h68qCgjKLy4wCgqW9qdMalTxJY+zG2EdDsvUFl36+vOmi3A1ntKrYbb0f9k+Qg5No5GTW1zY3gbcZ7L28MuxuJlhzHrRxl2gQkbfHfaSq0aCGyb8Ji6VdkyU3+0O6BSoat86kgO3148WL5zEdxrJd8l52ey882a5nTErQHeANREipcMiY5qL8Ju3jeXhaFtv+kl4VgOT+Xus35lcaVmgVsTC7LTZ3f1IJ2JUOw9ye0sxm5cIn6RQZQEm4n8DQKue2mxoWVLf/62LhEQTELXPmFuYCV2VpSdxE+z7tHTsS8cdnZbWdffWKMMJyHwl6msVtaiSY3gMnoiC5i5jNghCag387GBYivzToHKi1VXt6mvcS6oVl4P09dQx9EYq+5nzmKp88xUmuHcyLSZcVoA26FJ0/YV3m0tW+5T6HSTQnpl/BeC5nmPuKpTlfgf92SMCpE6fcdfO/lWr913p+dvQIhrPY6E8/QAA
146,af9129404e4eb4ccf340c1c5d35faf18b9bdf5a1c660a3fa534d01ba89662453,af9129404e4eb4ccf340c1c5d35faf18,af9129404e4eb4ccf340c1c5d35faf18b9bdf5a1c660a3fa534d01ba89662453,1284,AAAAAAGQTZxj0gAAAATzMIIE7zCCAtegAwIBAgIHBhuvKuWJmTANBgkqhkiG9w0BAQsFADB/MQswCQYDVQQGEwJHQjEPMA0GA1UECAwGTG9uZG9uMRcwFQYDVQQKDA5Hb29nbGUgVUsgTHRkLjEhMB8GA1UECwwYQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MSMwIQYDVQQDDBpNZXJnZSBEZWxheSBJbnRlcm1lZGlhdGUgMTAeFw0yNDA2MjUwNDE2NTNaFw0yNjA5MDYyMjAzNTBaMGMxCzAJBgNVBAYTAkdCMQ8wDQYDVQQHDAZMb25kb24xKDAmBgNVBAoMH0dvb2dsZSBDZXJ0aWZpY2F0ZSBUcmFuc3BhcmVuY3kxGTAXBgNVBAUTEDE3MTkyODkwMTMxNzY3MjkwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCk/X6Ms7/HtVCNuEgLUAU8v72bWX+M9XF2wz0/c6LyaUjay02611IObapHTl4yVLipVWgHoucYUfXYO9wRv+H3HdPjHLpPoN/iunoXm9BSpTETZZotlT5rzSSUjVXAEDnAxOXFvfSW/4ZzWQe98pi/mFe+lrs6TedzvFj/M6rpS2m8/9zdgFrpIx4pEBNIGTVePgZaPz5BKYa7No8DeWHyxJDumY5kzOi7+7Jg/FCouX+rC/rtd092o1aYOVZidEI13joQ//spkJIIcWxaq4z/+hidwXv7wyxYRBtcBiH2NMrEVKN7w+2VFd7UBk/NQStkD1pO1zib15hgxk+NLszRAgMBAAGjgYswgYgwEwYDVR0lBAwwCgYIKwYBBQUHAwEwIwYDVR0RBBwwGoIYZmxvd2Vycy10by10aGUtd29ybGQuY29tMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAU6TwE4YAvwoQTLSZwnvL9Gs+q/sYwHQYDVR0OBBYEFO378+S+0bmaeEtcWZb8MDJ6QmhfMA0GCSqGSIb3DQEBCwUAA4ICAQCs4+BbpvwPcmCECwjSKkQNoWC4WUaFaFAzG0k5SvNLyWgu981UFDSOVfmXc4I8G/fv930nUwcyfyHMB0Ryyg83jt/X2ws23GkVcQrlbpsl+O0RMRG1FFSGDKlAgakZaNhFr99GijIsIipPoH/5dgx13hWiYKohujn2ZY33BRTJVngkE6X+t5VV5bmVawNp9KuOcbP1d8MyffOZKVM8C3DThqEDYb7148i8Q/ZPQGRI0H1KmCa3kHJFxrhvfGvPshJsV+SMp6Gj9zjcW299iGm4AQSeerL2nqyxJuGXRajQTD7/+BVVUxkQnj0mQffRmsl7nzj6FwIWg8uez7e8rDIy3VNdqD0OFRlt22GLmpYTChuxsCC5An/kvsqe6L/DOzJhtW+L2GuPdXMc+YPV25MyCE7umXaVocKUMacwPCf7fmjmpWpQimf0VAREtcJGPmgta3KqRX4hKvBvSMVY3h6yODutXiWRfom4vIgF7k5wpneAKp27ZcMzR2hnqx7GVlrzv2uUsLj8sYwK/S2ORI/RLte4jH16ZhNIRrGTknCZMvVp320CHZhOYcNHZIZ/BCp0qiZjcC9Qf+A4TS0GYmwpJr40lfQ5zFMjh1yV8loVcTNjWiVNX2exT4+oUlNm0xF72noLDle0Wdmq0IAmxqeFxnwHEw6WR7XRjO/6XSa9+AAA
